Date,Open,High,Low,Close,Adj_Close,Volume
2010/1/13,23.0,23.17,22.855,23.0275,23.0275,934000.0
2010/1/14,23.0825,23.1425,23.0075,23.105,23.105,1047600.0
2010/1/15,23.15,23.15,22.67,22.897499,22.897499,1620800.0
2010/1/19,22.93,23.264999,22.924999,23.262501,23.262501,
2010/1/20,23.225,,23.075001,23.487499,23.487499,1568400.0
2010/1/21,23.602501,23.637501,23.315001,23.5175,23.5175,1676400.0
2010/1/22,23.459999,,22.674999,22.73,22.73,
2010/1/25,22.727501,23.105,22.497499,22.955,22.955,1688000.0
2010/1/26,22.797501,23.059999,22.7925,22.92,22.92,722000.0
2010/1/27,22.842501,22.9925,,22.889999,22.889999,771600.0
2010/1/28,22.8575,23.184999,22.5975,22.635,22.635,1388800.0
2010/1/29,22.7925,22.799999,22.405001,22.405001,22.405001,1447600.0
2010/2/1,22.4,22.6325,22.25,22.557501,22.557501,
2010/2/2,22.6425,23.290001,22.52,23.2575,23.2575,1145600.0
2010/2/3,23.254999,23.475,23.0625,23.110001,23.110001,1590000.0
2010/2/4,23.0525,,22.344999,22.415001,,2504800.0
2010/2/5,22.110001,22.469999,21.3125,22.43,22.43,5664400.0
2010/2/8,22.4025,22.4025,21.74,21.762501,21.762501,3235200.0
2010/2/9,,22.0625,,21.6625,,2900400.0
2010/2/10,,21.612499,21.1525,21.452499,,2036400.0
2010/2/11,21.375,21.625,21.27,21.5875,21.5875,2306000.0
2010/2/12,21.5425,21.8325,21.4925,,21.8325,1397200.0
2010/2/16,21.865,22.032499,21.565001,22.0275,22.0275,1773600.0
2010/2/17,22.139999,22.477501,22.0275,22.452499,22.452499,1539600.0
2010/2/18,22.485001,22.684999,22.355,22.67,22.67,1852000.0
2010/2/19,22.6975,22.8125,22.497499,22.625,22.625,1790000.0
2010/2/22,22.764999,22.8675,22.5425,,22.842501,2008000.0
2010/2/23,22.8675,22.8675,,22.540001,22.540001,2539600.0
2010/2/24,22.719999,22.7675,22.6,22.752501,22.752501,2406800.0
2010/2/25,22.545,22.815001,22.424999,22.815001,,2725200.0
2010/2/26,22.875,22.99,22.6975,,,
2010/3/1,22.965,23.4375,22.5075,23.407499,23.407499,2104800.0
2010/3/2,23.504999,23.782499,23.485001,23.782499,23.782499,1834400.0
2010/3/3,23.834999,23.870001,23.639999,23.865,23.865,
2010/3/4,23.9375,23.9825,23.85,23.952499,23.952499,1507600.0
2010/3/5,23.985001,24.235001,23.92,24.2325,24.2325,1243600.0
2010/3/8,24.235001,24.3125,24.155001,24.195,24.195,925200.0
2010/3/9,24.209999,24.2925,23.995001,24.0875,24.0875,784400.0
2010/3/10,24.0375,24.315001,24.0375,24.295,24.295,989200.0
2010/3/11,24.2675,24.307501,23.805,24.3025,24.3025,965200.0
2010/3/12,24.397499,24.469999,24.139999,24.4625,24.4625,
2010/3/15,24.387501,24.9025,23.969999,24.695,24.695,1690800.0
2010/3/16,24.8675,24.875,24.49,24.682501,24.682501,887600.0
2010/3/17,,24.75,24.5375,,24.6075,802800.0
2010/3/18,24.7425,24.8125,24.610001,,24.782499,810400.0
2010/3/19,24.975,25.0,24.817499,24.975,,1833600.0
2010/3/22,,25.365,24.530001,25.315001,,1613600.0
2010/3/23,25.365,25.495001,24.967501,25.139999,25.139999,1768000.0
2010/3/24,25.127501,25.1875,24.922501,25.002501,25.002501,912800.0
2010/3/25,25.0625,25.0625,24.73,24.74,24.74,
2010/3/26,24.735001,24.8375,24.475,24.5525,24.5525,1892400.0
2010/3/29,24.645,24.897499,24.6,24.875,24.875,715600.0
2010/3/30,,25.0525,24.745001,25.030001,25.030001,680400.0
2010/3/31,24.924999,24.955,24.7125,24.719999,24.719999,952400.0
2010/4/1,24.8125,25.1425,24.8125,,25.0975,896400.0
2010/4/5,25.195,25.799999,25.195,25.799999,25.799999,1485600.0
2010/4/6,25.7675,25.805,24.9125,,25.6075,3591600.0
2010/4/7,25.702499,,25.4825,25.75,25.75,1077600.0
2010/4/8,25.639999,25.7425,25.42,,25.705,770400.0
2010/4/9,25.940001,,25.625,26.004999,26.004999,1300800.0
2010/4/12,25.737499,25.737499,25.3825,25.610001,25.610001,1474400.0
2010/4/13,25.6525,26.135,25.424999,26.1325,26.1325,1486000.0
2010/4/14,26.3125,,25.907499,26.0825,,1472400.0
2010/4/15,26.127501,,26.0,26.344999,,977200.0
2010/4/16,26.315001,26.4625,26.0375,26.0875,26.0875,1224400.0
2010/4/19,25.99,26.2675,25.834999,25.9,25.9,1657600.0
2010/4/20,25.9,,25.872499,26.1625,26.1625,2549600.0
2010/4/21,,25.967501,25.01,25.075001,25.075001,3980400.0
2010/4/22,25.0825,,24.762501,25.4,25.4,1619200.0
2010/4/23,25.327499,25.709999,24.995001,25.684999,25.684999,1376800.0
2010/4/26,25.459999,,25.122499,25.5425,25.5425,1082400.0
2010/4/27,25.52,26.0725,25.405001,25.702499,,1564400.0
2010/4/28,,26.317499,25.65,,26.127501,1745600.0
2010/4/29,,26.379999,25.942499,26.375,26.375,1474800.0
2010/4/30,26.452499,26.477501,,25.77,25.77,1774000.0
2010/5/3,25.8375,26.477501,25.8375,26.455,,1429600.0
2010/5/4,,26.4175,25.76,25.865,25.865,1628800.0
2010/5/5,25.799999,25.905001,25.502501,25.7325,,2226400.0
2010/5/6,25.725,25.9625,24.0,24.9575,,2298800.0
2010/5/7,25.030001,25.030001,24.077499,24.3675,24.3675,4160000.0
2010/5/10,25.15,25.622499,24.502501,25.227501,25.227501,1969200.0
2010/5/11,25.127501,25.1975,24.795,24.9475,24.9475,2229600.0
2010/5/12,25.07,25.424999,24.897499,25.370001,25.370001,1788800.0
2010/5/13,25.2875,25.754999,25.2775,25.48,25.48,986800.0
2010/5/14,25.33,25.4275,25.01,25.1525,25.1525,1096000.0
2010/5/17,25.2875,25.469999,24.897499,25.42,25.42,1498800.0
2010/5/18,25.6625,25.795,25.2575,25.3125,25.3125,1320400.0
2010/5/19,25.192499,25.387501,24.8025,24.91,24.91,
2010/5/20,24.485001,24.5725,24.040001,24.040001,24.040001,2298000.0
2010/5/21,23.754999,24.6325,23.2875,24.6,24.6,2508800.0
2010/5/24,24.440001,25.2775,24.440001,25.0625,25.0625,2287600.0
2010/5/25,,25.137501,24.174999,24.775,24.775,4032800.0
2010/5/26,24.9025,25.9025,,25.455,25.455,3271600.0
2010/5/27,,26.0,,25.9625,25.9625,3826800.0
2010/5/28,25.870001,,25.205,25.264999,25.264999,3086000.0
2010/6/1,25.110001,26.375,25.110001,26.045,26.045,3588200.0
2010/6/2,,26.615,25.754999,26.615,26.615,2776800.0
2010/6/3,26.674999,27.040001,26.52,26.9,26.9,
2010/6/4,26.365,26.59,25.985001,26.23,26.23,2637600.0
2010/6/7,26.34,,25.655001,25.719999,25.719999,2443200.0
2010/6/8,25.790001,26.355,25.615,26.18,26.18,2048000.0
2010/6/9,26.219999,26.5,26.115,26.27,26.27,1513400.0
2010/6/10,,26.85,26.370001,26.469999,26.469999,
2010/6/11,26.365,26.965,26.280001,26.9,26.9,1120800.0
2010/6/14,,27.34,26.844999,26.924999,26.924999,970200.0
2010/6/15,26.945,27.290001,26.945,27.254999,,803800.0
2010/6/16,27.075001,27.785,,27.559999,27.559999,1103000.0
2010/6/17,27.485001,27.67,27.275,27.445,27.445,1074800.0
2010/6/18,27.475,27.805,27.370001,27.525,27.525,951600.0
2010/6/21,27.815001,28.0,27.389999,,27.52,789400.0
2010/6/22,27.59,27.889999,27.375,27.405001,27.405001,1212000.0
2010/6/23,26.705,26.875,25.674999,26.075001,26.075001,3937000.0
2010/6/24,26.045,26.75,25.945,26.5,26.5,2288400.0
2010/6/25,26.715,26.715,26.24,26.66,26.66,2864000.0
2010/6/28,26.959999,27.155001,26.495001,27.040001,,1806400.0
2010/6/29,26.725,27.145,,26.915001,26.915001,2087200.0
2010/6/30,26.92,28.219999,26.825001,28.01,,
2010/7/1,28.09,28.09,27.299999,27.790001,27.790001,3060000.0
2010/7/2,27.895,28.025,27.684999,27.705,27.705,
2010/7/6,28.094999,28.610001,28.0,28.299999,28.299999,2320600.0
2010/7/7,27.809999,27.82,27.34,27.620001,27.620001,4983400.0
2010/7/8,27.844999,28.08,27.495001,27.799999,27.799999,2682600.0
2010/7/9,27.844999,28.215,27.73,28.07,28.07,782800.0
2010/7/12,27.995001,28.200001,,27.995001,27.995001,884200.0
2010/7/13,28.254999,28.395,27.825001,27.83,27.83,1718600.0
2010/7/14,27.805,28.014999,27.525,27.995001,27.995001,1651200.0
2010/7/15,28.075001,28.195,,27.98,27.98,1068400.0
2010/7/16,,27.959999,27.315001,27.375,27.375,1369800.0
2010/7/19,27.495001,27.754999,27.424999,27.594999,27.594999,1154000.0
2010/7/20,27.344999,27.815001,27.105,27.790001,27.790001,1528200.0
2010/7/21,27.82,27.82,26.684999,26.775,26.775,3035400.0
2010/7/22,28.049999,29.174999,28.049999,,28.684999,3452000.0
2010/7/23,28.684999,29.190001,28.545,29.115,29.115,2670400.0
2010/7/26,29.125,29.344999,28.915001,29.344999,29.344999,1696400.0
2010/7/27,29.5,29.639999,29.105,29.365,29.365,1473600.0
2010/7/28,29.365,29.469999,28.825001,28.924999,28.924999,1023200.0
2010/7/29,29.115,29.305,,28.635,28.635,1565600.0
2010/7/30,28.469999,29.094999,28.4,28.9,28.9,1523800.0
2010/8/2,29.215,29.315001,,28.809999,28.809999,1887400.0
2010/8/3,28.82,29.41,28.334999,28.73,28.73,2763600.0
2010/8/4,28.75,29.040001,28.625,28.77,28.77,1474800.0
2010/8/5,28.754999,28.985001,,28.805,28.805,1207400.0
2010/8/6,28.549999,29.18,28.459999,29.15,29.15,1753600.0
2010/8/9,29.17,29.235001,28.93,29.174999,29.174999,1169600.0
2010/8/10,28.924999,29.23,28.75,29.014999,,1232400.0
2010/8/11,28.815001,28.995001,28.535,28.870001,28.870001,1973600.0
2010/8/12,28.790001,28.865,28.555,28.719999,28.719999,998800.0
2010/8/13,28.76,28.82,28.434999,28.655001,28.655001,951200.0
2010/8/16,28.625,28.795,28.27,28.620001,28.620001,933200.0
2010/8/17,28.844999,,,28.825001,28.825001,1278800.0
2010/8/18,28.725,29.08,28.549999,28.875,28.875,1535000.0
2010/8/19,28.85,29.01,,28.82,28.82,1196000.0
2010/8/20,28.754999,29.165001,28.67,29.09,29.09,1998600.0
2010/8/23,29.16,29.32,28.924999,29.129999,29.129999,1248400.0
2010/8/24,28.92,28.924999,28.495001,28.559999,28.559999,1516800.0
2010/8/25,28.355,28.610001,28.215,28.450001,28.450001,1707800.0
2010/8/26,28.48,28.834999,28.445,28.74,28.74,
2010/8/27,28.825001,29.18,28.5,29.049999,29.049999,1123200.0
2010/8/30,28.91,29.174999,28.84,,28.91,946600.0
2010/8/31,28.799999,28.879999,28.575001,28.785,28.785,1463600.0
2010/9/1,,29.485001,28.889999,29.469999,,1659400.0
2010/9/2,29.475,,29.35,30.209999,30.209999,1934600.0
2010/9/3,,30.565001,30.155001,30.485001,30.485001,1040000.0
2010/9/7,30.495001,30.780001,30.16,30.475,30.475,751800.0
2010/9/8,30.43,30.549999,29.889999,29.995001,29.995001,2043400.0
2010/9/9,30.225,30.26,29.780001,29.879999,29.879999,1173200.0
2010/9/10,29.860001,29.955,,29.514999,29.514999,1881200.0
2010/9/13,29.780001,29.92,,28.705,28.705,2890800.0
2010/9/14,28.540001,28.695,27.514999,28.5,28.5,3568400.0
2010/9/15,28.48,28.959999,28.385,28.825001,28.825001,3212200.0
2010/9/16,,29.469999,28.75,29.155001,29.155001,2147400.0
2010/9/17,29.084999,29.139999,,27.905001,27.905001,3623600.0
2010/9/20,27.799999,28.084999,26.549999,27.235001,27.235001,8007600.0
2010/9/21,27.280001,30.094999,27.275,,29.674999,8831000.0
2010/9/22,29.695,29.969999,29.165001,29.85,29.85,4861600.0
2010/9/23,,34.645,33.150002,33.794998,33.794998,12761200.0
2010/9/24,33.950001,33.98,32.855,,,3986800.0
2010/9/27,33.98,34.139999,33.404999,34.060001,34.060001,
2010/9/28,33.465,34.369999,,33.98,33.98,2061400.0
2010/9/29,33.849998,34.049999,,33.970001,33.970001,1344000.0
2010/9/30,34.025002,34.189999,33.445,33.525002,33.525002,2877000.0
2010/10/1,33.709999,34.125,33.105,33.555,33.555,1994800.0
2010/10/4,33.424999,33.5,32.990002,33.255001,33.255001,1494200.0
2010/10/5,33.490002,,33.305,33.849998,33.849998,1534800.0
2010/10/6,33.884998,,33.544998,33.889999,33.889999,1376400.0
2010/10/7,34.055,34.115002,33.474998,33.825001,,1296800.0
2010/10/8,33.805,34.099998,33.669998,,34.009998,946400.0
2010/10/11,33.98,34.099998,33.25,33.755001,33.755001,
2010/10/12,33.669998,33.705002,,33.404999,,
2010/10/13,33.549999,33.665001,33.404999,,33.525002,864000.0
2010/10/14,33.41,33.855,33.41,33.605,33.605,696400.0
2010/10/15,33.779999,33.779999,33.34,,33.740002,1136200.0
2010/10/18,33.75,33.755001,33.360001,33.474998,33.474998,1528800.0
2010/10/19,33.325001,33.355,32.509998,32.709999,32.709999,1120800.0
2010/10/20,32.830002,33.375,,33.105,33.105,1117000.0
2010/10/21,33.259998,33.43,32.720001,33.0,,734600.0
2010/10/22,33.055,33.195,32.875,33.119999,33.119999,860400.0
2010/10/25,33.18,33.5,,32.389999,,2907400.0
2010/10/26,32.334999,,31.700001,32.209999,32.209999,1797000.0
2010/10/27,32.134998,32.240002,31.615,,31.92,2150200.0
2010/10/28,32.009998,32.235001,31.84,31.965,31.965,1243200.0
2010/10/29,31.955,,31.684999,31.955,31.955,1310200.0
2010/11/1,32.0,,31.91,32.105,32.105,1299800.0
2010/11/2,32.205002,32.474998,32.025002,32.119999,32.119999,977400.0
2010/11/3,32.055,32.32,,32.165001,32.165001,748000.0
2010/11/4,32.360001,32.75,32.259998,32.720001,32.720001,
2010/11/5,32.709999,32.990002,32.564999,32.814999,32.814999,965800.0
2010/11/8,32.77,33.119999,,33.080002,33.080002,1155200.0
2010/11/9,33.009998,33.244999,,33.23,33.23,1217400.0
2010/11/10,33.115002,33.275002,32.674999,33.080002,33.080002,1326800.0
2010/11/11,32.884998,32.945,32.279999,,32.834999,848200.0
2010/11/12,32.715,32.830002,32.375,32.455002,32.455002,577000.0
2010/11/15,32.5,33.110001,32.419998,32.919998,32.919998,1442000.0
2010/11/16,32.669998,32.755001,31.889999,,32.169998,1501200.0
2010/11/17,,32.77,,32.514999,32.514999,
2010/11/18,32.544998,,,32.970001,,1346800.0
2010/11/19,32.91,33.494999,,,33.445,1346000.0
2010/11/22,33.279999,33.549999,33.115002,33.470001,33.470001,1337400.0
2010/11/23,33.27,33.27,32.529999,32.724998,32.724998,862000.0
2010/11/24,32.744999,33.099998,32.744999,33.07,,1002600.0
2010/11/26,32.970001,33.07,,32.970001,32.970001,370200.0
2010/11/29,32.799999,33.415001,32.695,33.32,33.32,1075200.0
2010/11/30,33.064999,33.294998,33.035,33.18,33.18,1147200.0
2010/12/1,33.424999,33.889999,33.389999,33.790001,33.790001,732800.0
2010/12/2,33.715,33.959999,33.630001,33.759998,33.759998,868400.0
2010/12/3,,34.189999,33.764999,34.084999,34.084999,890800.0
2010/12/6,34.064999,34.305,33.895,34.275002,34.275002,595200.0
2010/12/7,34.404999,34.560001,,,34.400002,1171800.0
2010/12/8,34.5,34.82,34.195,34.720001,34.720001,1060600.0
2010/12/9,35.049999,35.285,34.665001,35.115002,35.115002,1291600.0
2010/12/10,35.095001,,34.93,35.645,35.645,1237600.0
2010/12/13,35.619999,38.41,35.619999,,38.025002,4091600.0
2010/12/14,38.0,39.5,37.52,39.075001,39.075001,3678800.0
2010/12/15,39.0,40.794998,38.625,40.630001,40.630001,3614600.0
2010/12/16,40.584999,41.0,40.209999,40.740002,40.740002,
2010/12/17,41.055,,40.82,42.375,42.375,4394000.0
2010/12/20,42.299999,42.735001,41.575001,42.139999,42.139999,2302400.0
2010/12/21,42.294998,42.395,41.325001,41.43,41.43,1994600.0
2010/12/22,41.235001,41.799999,40.790001,40.955002,40.955002,2089600.0
2010/12/23,40.880001,,40.365002,40.66,40.66,1776200.0
2010/12/27,40.525002,40.744999,40.27,40.48,,1285800.0
2010/12/28,,40.665001,40.345001,40.43,40.43,935600.0
2010/12/29,40.5,41.110001,40.5,40.93,40.93,696600.0
2010/12/30,40.805,,40.09,40.439999,40.439999,1335200.0
2010/12/31,40.5,40.82,40.310001,40.419998,40.419998,655400.0
2011/1/3,40.764999,40.959999,39.525002,39.625,39.625,2179800.0
2011/1/4,39.700001,,39.439999,40.134998,40.134998,1339000.0
2011/1/5,39.945,40.205002,39.325001,39.41,39.41,1527600.0
2011/1/6,39.389999,39.605,39.134998,39.404999,39.404999,1294000.0
2011/1/7,39.455002,39.904999,39.240002,39.525002,39.525002,917600.0
2011/1/10,39.34,39.5,38.630001,39.325001,39.325001,1316400.0
2011/1/11,39.625,40.419998,39.625,39.990002,39.990002,1194400.0
2011/1/12,40.075001,40.200001,39.485001,39.695,39.695,1020000.0
2011/1/13,39.715,40.959999,39.549999,40.895,40.895,1682600.0
2011/1/14,40.785,41.049999,,40.849998,40.849998,1522800.0
2011/1/18,41.099998,41.75,40.75,41.740002,41.740002,2020000.0
2011/1/19,41.724998,42.34,41.25,41.900002,41.900002,2406200.0
2011/1/20,41.654999,41.82,,41.755001,41.755001,2290000.0
2011/1/21,41.889999,42.095001,41.314999,41.345001,41.345001,
2011/1/24,41.919998,42.16,41.544998,41.68,41.68,1728600.0
2011/1/25,42.005001,42.16,,,41.740002,1472400.0
2011/1/26,42.009998,42.455002,41.639999,42.41,42.41,
2011/1/27,42.330002,43.130001,42.330002,,,1468000.0
2011/1/28,42.459999,43.130001,,41.59,41.59,1519800.0
2011/1/31,41.82,42.5,41.75,42.145,,1446600.0
2011/2/1,42.540001,,42.540001,,42.970001,1589600.0
2011/2/2,43.064999,43.445,42.974998,43.16,43.16,1315800.0
2011/2/3,42.514999,44.970001,42.285,42.775002,42.775002,3182600.0
2011/2/4,42.93,43.279999,42.759998,42.970001,42.970001,1445400.0
2011/2/7,43.16,44.0,43.105,43.334999,43.334999,1257600.0
2011/2/8,43.375,44.040001,43.375,44.025002,44.025002,977200.0
2011/2/9,,44.650002,,44.0,44.0,1081400.0
2011/2/10,44.029999,44.790001,43.904999,44.25,44.25,829000.0
2011/2/11,,44.485001,43.924999,44.435001,44.435001,861400.0
2011/2/14,44.5,44.560001,44.0,,44.459999,975000.0
2011/2/15,44.455002,44.634998,,44.32,44.32,727000.0
2011/2/16,44.334999,44.555,44.115002,44.125,44.125,912400.0
2011/2/17,,44.625,43.799999,44.575001,44.575001,
2011/2/18,44.57,44.75,44.365002,44.75,,1090400.0
2011/2/22,44.465,44.669998,43.544998,43.599998,43.599998,943800.0
2011/2/23,43.544998,43.715,42.09,42.57,,1319400.0
2011/2/24,42.57,42.799999,41.919998,42.290001,42.290001,1430200.0
2011/2/25,42.43,43.215,42.305,43.200001,,920200.0
2011/2/28,,43.735001,42.52,42.52,42.52,1214600.0
2011/3/1,42.715,43.205002,42.27,,42.485001,1789800.0
2011/3/2,42.355,,42.355,44.345001,44.345001,1663600.0
2011/3/3,,45.91,44.555,45.435001,45.435001,1535200.0
2011/3/4,45.605,45.605,,,44.755001,1227000.0
2011/3/7,44.959999,45.235001,,44.915001,44.915001,1473000.0
2011/3/8,44.849998,45.360001,44.720001,,45.125,1356400.0
2011/3/9,45.189999,45.77,45.064999,45.68,45.68,
2011/3/10,45.130001,45.240002,44.119999,44.119999,44.119999,1621000.0
2011/3/11,44.105,44.77,43.505001,44.634998,,884800.0
2011/3/14,44.244999,44.485001,43.799999,44.23,44.23,886000.0
2011/3/15,43.529999,43.529999,42.639999,43.115002,43.115002,1571200.0
2011/3/16,43.0,43.450001,42.764999,43.130001,43.130001,1160800.0
2011/3/17,43.595001,44.07,43.294998,43.564999,,947400.0
2011/3/18,43.945,44.200001,42.994999,43.105,43.105,1122000.0
2011/3/21,43.490002,44.365002,43.404999,43.82,43.82,1043200.0
2011/3/22,44.0,44.0,43.294998,43.310001,43.310001,1398000.0
2011/3/23,43.330002,43.424999,42.535,42.575001,42.575001,1812000.0
2011/3/24,43.044998,43.48,42.650002,42.700001,42.700001,2250800.0
2011/3/25,43.834999,45.0,43.759998,44.25,44.25,4246600.0
2011/3/28,44.525002,45.02,44.110001,44.119999,44.119999,2872000.0
2011/3/29,43.955002,44.275002,43.900002,44.0,44.0,2225200.0
2011/3/30,44.375,44.52,43.875,43.959999,43.959999,2425600.0
2011/3/31,44.005001,44.095001,43.360001,43.5,43.5,46412600.0
2011/4/1,43.744999,43.810001,42.790001,43.035,43.035,4972600.0
2011/4/4,44.220001,44.310001,41.595001,42.740002,42.740002,7401800.0
2011/4/5,42.400002,42.555,40.415001,,41.130001,7158000.0
2011/4/6,,41.48,,41.130001,41.130001,3357200.0
2011/4/7,41.075001,41.525002,41.044998,41.389999,41.389999,2480200.0
2011/4/8,41.355,41.654999,41.32,41.529999,41.529999,1836400.0
2011/4/11,,41.834999,41.34,41.674999,41.674999,1420000.0
2011/4/12,41.52,41.645,41.345001,41.630001,41.630001,2305400.0
2011/4/13,41.724998,42.445,41.650002,42.23,42.23,1530000.0
2011/4/14,42.044998,42.48,41.77,41.950001,41.950001,2133000.0
2011/4/15,42.075001,42.240002,41.700001,,41.974998,
2011/4/18,41.66,41.68,,40.799999,40.799999,3485000.0
2011/4/19,40.759998,40.904999,40.220001,40.904999,40.904999,2505800.0
2011/4/20,41.275002,42.279999,41.215,42.18,42.18,2462400.0
2011/4/21,43.75,43.755001,41.075001,,41.68,3840400.0
2011/4/25,41.185001,42.185001,41.185001,41.904999,41.904999,2093400.0
2011/4/26,41.91,42.334999,41.634998,41.665001,41.665001,1500200.0
2011/4/27,41.700001,42.025002,41.27,41.985001,41.985001,1308200.0
2011/4/28,41.884998,42.259998,41.764999,42.125,,844600.0
2011/4/29,42.174999,43.459999,42.064999,43.174999,43.174999,2479400.0
2011/5/2,43.439999,43.875,43.02,43.080002,43.080002,1816400.0
2011/5/3,42.889999,43.494999,42.509998,42.709999,42.709999,1824600.0
2011/5/4,42.645,42.865002,42.465,42.764999,42.764999,1966000.0
2011/5/5,42.674999,43.584999,42.575001,43.299999,43.299999,
2011/5/6,43.685001,,43.625,44.099998,44.099998,3217400.0
2011/5/9,44.0,,43.195,44.035,44.035,1976600.0
2011/5/10,44.099998,44.625,44.044998,,44.32,
2011/5/11,44.334999,44.43,43.685001,43.990002,43.990002,1325800.0
2011/5/12,43.990002,44.73,43.650002,44.615002,44.615002,
2011/5/13,44.595001,44.75,43.845001,44.125,44.125,1338600.0
2011/5/16,44.064999,,44.055,44.645,44.645,1383200.0
2011/5/17,44.290001,,43.650002,44.235001,44.235001,1155000.0
2011/5/18,,44.834999,44.02,44.75,44.75,
2011/5/19,,45.189999,44.685001,44.915001,44.915001,
2011/5/20,44.915001,44.915001,44.165001,44.215,44.215,1544200.0
2011/5/23,43.580002,44.130001,43.48,,44.084999,1376600.0
2011/5/24,44.02,44.09,43.665001,43.955002,43.955002,1307200.0
2011/5/25,43.740002,44.195,43.740002,44.064999,44.064999,901400.0
2011/5/26,43.889999,44.09,43.669998,43.830002,43.830002,1112800.0
2011/5/27,44.005001,44.139999,43.935001,44.040001,,779200.0
2011/5/31,44.5,44.869999,43.974998,44.365002,44.365002,1885800.0
2011/6/1,44.365002,44.575001,43.744999,43.799999,43.799999,1444000.0
2011/6/2,43.794998,43.880001,42.939999,43.474998,43.474998,1566600.0
2011/6/3,43.115002,43.389999,,43.220001,,
2011/6/6,43.049999,43.279999,42.599998,43.005001,43.005001,1511200.0
2011/6/7,42.985001,43.395,42.735001,43.235001,43.235001,1541800.0
2011/6/8,43.029999,43.355,42.709999,42.970001,42.970001,1974600.0
2011/6/9,42.895,43.314999,42.639999,43.23,,967400.0
2011/6/10,43.125,43.125,42.084999,42.099998,42.099998,1292400.0
2011/6/13,42.105,42.34,,41.790001,41.790001,1135600.0
2011/6/14,42.064999,43.049999,41.814999,42.790001,,1379800.0
2011/6/15,43.125,43.125,41.924999,41.939999,41.939999,1214000.0
2011/6/16,41.889999,42.014999,41.27,41.615002,41.615002,1062200.0
2011/6/17,42.0,42.264999,41.91,42.005001,42.005001,1378200.0
2011/6/20,42.009998,42.080002,41.439999,,41.959999,1540200.0
2011/6/21,42.125,42.275002,41.924999,42.125,42.125,
2011/6/22,42.125,42.445,,42.375,42.375,1900200.0
2011/6/23,41.935001,42.540001,41.395,,42.5,2488000.0
2011/6/24,42.505001,42.575001,42.075001,42.380001,42.380001,1264200.0
2011/6/27,42.215,42.75,42.215,42.695,42.695,1376400.0
2011/6/28,42.650002,42.77,42.540001,42.724998,,1142000.0
2011/6/29,43.0,43.0,42.695,42.790001,,769200.0
2011/6/30,42.915001,,42.845001,43.59,43.59,1616600.0
2011/7/1,43.564999,44.060001,43.41,44.035,44.035,1474400.0
2011/7/5,43.794998,44.705002,43.73,44.595001,44.595001,
2011/7/6,44.555,45.5,44.384998,45.424999,45.424999,1665400.0
2011/7/7,45.75,45.75,,45.544998,45.544998,1942600.0
2011/7/8,45.235001,45.465,,45.455002,45.455002,
2011/7/11,45.060001,45.395,44.860001,45.064999,45.064999,1165600.0
2011/7/12,44.98,45.27,,44.950001,44.950001,1391600.0
2011/7/13,45.075001,45.634998,44.904999,45.18,45.18,
2011/7/14,45.205002,45.450001,44.845001,44.974998,,934000.0
2011/7/15,45.095001,45.095001,44.16,44.470001,44.470001,1691000.0
2011/7/18,44.490002,44.985001,43.900002,,44.845001,1818200.0
2011/7/19,44.945,45.450001,44.415001,44.825001,44.825001,1634600.0
2011/7/20,44.875,45.049999,43.68,43.764999,43.764999,2449200.0
2011/7/21,,43.25,40.814999,41.275002,41.275002,7074600.0
2011/7/22,41.275002,41.275002,38.055,38.955002,38.955002,10201400.0
2011/7/25,38.945,38.945,,37.195,37.195,6446600.0
2011/7/26,37.275002,37.615002,36.654999,36.990002,36.990002,3194200.0
2011/7/27,36.895,37.049999,35.790001,35.799999,35.799999,2380200.0
2011/7/28,35.75,36.5,35.439999,36.23,36.23,3474000.0
2011/7/29,35.84,36.205002,35.639999,35.674999,35.674999,2644400.0
2011/8/1,35.845001,35.990002,34.889999,35.080002,,4333800.0
2011/8/2,34.855,35.355,34.814999,35.099998,35.099998,
2011/8/3,35.095001,36.014999,34.915001,36.0,36.0,4830000.0
2011/8/4,35.494999,,34.325001,34.360001,34.360001,5253600.0
2011/8/5,34.365002,34.860001,33.200001,34.195,34.195,
2011/8/8,33.169998,,31.735001,31.965,,4933400.0
2011/8/9,32.529999,33.145,30.815001,33.014999,33.014999,5517000.0
2011/8/10,32.455002,,31.33,31.415001,31.415001,2733600.0
2011/8/11,31.565001,33.419998,31.565001,33.044998,33.044998,
2011/8/12,33.669998,35.220001,33.525002,34.575001,34.575001,3057400.0
2011/8/15,34.709999,35.23,34.105,34.669998,34.669998,
2011/8/16,34.494999,34.505001,33.755001,34.279999,34.279999,1491400.0
2011/8/17,,34.974998,34.334999,34.509998,34.509998,
2011/8/18,34.514999,34.744999,33.029999,33.599998,33.599998,3635200.0
2011/8/19,33.415001,34.540001,33.200001,33.865002,33.865002,2606200.0
2011/8/22,34.334999,34.689999,33.630001,34.02,34.02,2632600.0
2011/8/23,,35.360001,33.915001,35.345001,35.345001,2292200.0
2011/8/24,35.174999,36.450001,35.0,,,2961600.0
2011/8/25,,36.630001,35.224998,35.445,35.445,1883200.0
2011/8/26,35.264999,,34.599998,36.790001,36.790001,2344200.0
2011/8/29,37.200001,37.529999,37.040001,37.299999,37.299999,1754400.0
2011/8/30,37.055,37.450001,36.595001,37.259998,37.259998,2320200.0
2011/8/31,37.529999,38.209999,37.310001,,37.724998,
